
Scanning: C:\Users\andre\projects\movies
Found 176 YouTube ID(s) across 98 file(s).

──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
FILE                                 VIDEO ID     THUMBNAIL URL                                            WATCH URL
index_alt.html                       g8wLmj9SiKM  https://img.youtube.com/vi/g8wLmj9SiKM/maxresdefault.jpg  https://www.youtube.com/watch?v=g8wLmj9SiKM
index_alt.html                       3uMNSdCGFnk  https://img.youtube.com/vi/3uMNSdCGFnk/maxresdefault.jpg  https://www.youtube.com/watch?v=3uMNSdCGFnk
index_alt.html                       lnNQ2JEmvFk  https://img.youtube.com/vi/lnNQ2JEmvFk/maxresdefault.jpg  https://www.youtube.com/watch?v=lnNQ2JEmvFk
index_alt.html                       DqQe3OrsMKI  https://img.youtube.com/vi/DqQe3OrsMKI/maxresdefault.jpg  https://www.youtube.com/watch?v=DqQe3OrsMKI
index_alt.html                       6iB21hsprAQ  https://img.youtube.com/vi/6iB21hsprAQ/maxresdefault.jpg  https://www.youtube.com/watch?v=6iB21hsprAQ
index_alt.html                       38A__WT3-o0  https://img.youtube.com/vi/38A__WT3-o0/maxresdefault.jpg  https://www.youtube.com/watch?v=38A__WT3-o0
index_alt.html                       5LaLFpRMBEc  https://img.youtube.com/vi/5LaLFpRMBEc/maxresdefault.jpg  https://www.youtube.com/watch?v=5LaLFpRMBEc
index_alt.html                       IsaJ9SIYQ0M  https://img.youtube.com/vi/IsaJ9SIYQ0M/maxresdefault.jpg  https://www.youtube.com/watch?v=IsaJ9SIYQ0M
index_alt.html                       XHQ9CPRfDsw  https://img.youtube.com/vi/XHQ9CPRfDsw/maxresdefault.jpg  https://www.youtube.com/watch?v=XHQ9CPRfDsw
index_alt.html                       h4e-Si4oGEw  https://img.youtube.com/vi/h4e-Si4oGEw/maxresdefault.jpg  https://www.youtube.com/watch?v=h4e-Si4oGEw
index_alt.html                       5sU9MT8829k  https://img.youtube.com/vi/5sU9MT8829k/maxresdefault.jpg  https://www.youtube.com/watch?v=5sU9MT8829k
index_alt.html                       5YnGhW4UEhc  https://img.youtube.com/vi/5YnGhW4UEhc/maxresdefault.jpg  https://www.youtube.com/watch?v=5YnGhW4UEhc
index_alt.html                       6sOXrY5yV4g  https://img.youtube.com/vi/6sOXrY5yV4g/maxresdefault.jpg  https://www.youtube.com/watch?v=6sOXrY5yV4g
index_alt.html                       FX3AXA3icR0  https://img.youtube.com/vi/FX3AXA3icR0/maxresdefault.jpg  https://www.youtube.com/watch?v=FX3AXA3icR0
index_alt.html                       DLET_u31M4M  https://img.youtube.com/vi/DLET_u31M4M/maxresdefault.jpg  https://www.youtube.com/watch?v=DLET_u31M4M
index_alt.html                       PY3808Iq0Tg  https://img.youtube.com/vi/PY3808Iq0Tg/maxresdefault.jpg  https://www.youtube.com/watch?v=PY3808Iq0Tg
index_alt.html                       jALmEb72beg  https://img.youtube.com/vi/jALmEb72beg/maxresdefault.jpg  https://www.youtube.com/watch?v=jALmEb72beg
index_alt.html                       KeZnRDRKFnA  https://img.youtube.com/vi/KeZnRDRKFnA/maxresdefault.jpg  https://www.youtube.com/watch?v=KeZnRDRKFnA
index_alt.html                       cdpSX7Z9drc  https://img.youtube.com/vi/cdpSX7Z9drc/maxresdefault.jpg  https://www.youtube.com/watch?v=cdpSX7Z9drc
index_alt.html                       x1JQuWxt3cE  https://img.youtube.com/vi/x1JQuWxt3cE/maxresdefault.jpg  https://www.youtube.com/watch?v=x1JQuWxt3cE
index_alt.html                       15syDwC000k  https://img.youtube.com/vi/15syDwC000k/maxresdefault.jpg  https://www.youtube.com/watch?v=15syDwC000k
index_alt.html                       Xk_LRcOFT0c  https://img.youtube.com/vi/Xk_LRcOFT0c/maxresdefault.jpg  https://www.youtube.com/watch?v=Xk_LRcOFT0c
index_alt.html                       kfxXPhKuMUA  https://img.youtube.com/vi/kfxXPhKuMUA/maxresdefault.jpg  https://www.youtube.com/watch?v=kfxXPhKuMUA
index_alt.html                       CkPWXUxIiXs  https://img.youtube.com/vi/CkPWXUxIiXs/maxresdefault.jpg  https://www.youtube.com/watch?v=CkPWXUxIiXs
index_alt.html                       sGUNMTS2aQE  https://img.youtube.com/vi/sGUNMTS2aQE/maxresdefault.jpg  https://www.youtube.com/watch?v=sGUNMTS2aQE
index_alt.html                       9BTeePhKWAY  https://img.youtube.com/vi/9BTeePhKWAY/maxresdefault.jpg  https://www.youtube.com/watch?v=9BTeePhKWAY
index_alt.html                       Fvz_kcqgbhU  https://img.youtube.com/vi/Fvz_kcqgbhU/maxresdefault.jpg  https://www.youtube.com/watch?v=Fvz_kcqgbhU
index_alt.html                       5ZPLzTyNptw  https://img.youtube.com/vi/5ZPLzTyNptw/maxresdefault.jpg  https://www.youtube.com/watch?v=5ZPLzTyNptw
index_alt.html                       RAsnKghD2uw  https://img.youtube.com/vi/RAsnKghD2uw/maxresdefault.jpg  https://www.youtube.com/watch?v=RAsnKghD2uw
index_alt.html                       LPm52rq8CZA  https://img.youtube.com/vi/LPm52rq8CZA/maxresdefault.jpg  https://www.youtube.com/watch?v=LPm52rq8CZA
index_alt.html                       sN183rJltNM  https://img.youtube.com/vi/sN183rJltNM/maxresdefault.jpg  https://www.youtube.com/watch?v=sN183rJltNM
index_alt.html                       _h-efLS7VV4  https://img.youtube.com/vi/_h-efLS7VV4/maxresdefault.jpg  https://www.youtube.com/watch?v=_h-efLS7VV4
index_alt.html                       81PyH5TH-NQ  https://img.youtube.com/vi/81PyH5TH-NQ/maxresdefault.jpg  https://www.youtube.com/watch?v=81PyH5TH-NQ
index_alt.html                       T0MmkG_nG1U  https://img.youtube.com/vi/T0MmkG_nG1U/maxresdefault.jpg  https://www.youtube.com/watch?v=T0MmkG_nG1U
index_alt.html                       BjJcYdEOI0k  https://img.youtube.com/vi/BjJcYdEOI0k/maxresdefault.jpg  https://www.youtube.com/watch?v=BjJcYdEOI0k
index_alt.html                       PFFKjptRr7Y  https://img.youtube.com/vi/PFFKjptRr7Y/maxresdefault.jpg  https://www.youtube.com/watch?v=PFFKjptRr7Y
index_alt.html                       nyafEFyX75c  https://img.youtube.com/vi/nyafEFyX75c/maxresdefault.jpg  https://www.youtube.com/watch?v=nyafEFyX75c
index_alt.html                       n5rh7O4IDc0  https://img.youtube.com/vi/n5rh7O4IDc0/maxresdefault.jpg  https://www.youtube.com/watch?v=n5rh7O4IDc0
index_alt.html                       2LqzF5WauAw  https://img.youtube.com/vi/2LqzF5WauAw/maxresdefault.jpg  https://www.youtube.com/watch?v=2LqzF5WauAw
index_alt.html                       ej3ioOneTy8  https://img.youtube.com/vi/ej3ioOneTy8/maxresdefault.jpg  https://www.youtube.com/watch?v=ej3ioOneTy8
index_alt.html                       bO8EqMsxOiU  https://img.youtube.com/vi/bO8EqMsxOiU/maxresdefault.jpg  https://www.youtube.com/watch?v=bO8EqMsxOiU
index_alt.html                       OXrcDonY-B8  https://img.youtube.com/vi/OXrcDonY-B8/maxresdefault.jpg  https://www.youtube.com/watch?v=OXrcDonY-B8
index_alt.html                       x--N03NO130  https://img.youtube.com/vi/x--N03NO130/maxresdefault.jpg  https://www.youtube.com/watch?v=x--N03NO130
index_alt.html                       mxphAlJID9U  https://img.youtube.com/vi/mxphAlJID9U/maxresdefault.jpg  https://www.youtube.com/watch?v=mxphAlJID9U
index_alt.html                       g1Xq4lYcHLw  https://img.youtube.com/vi/g1Xq4lYcHLw/maxresdefault.jpg  https://www.youtube.com/watch?v=g1Xq4lYcHLw
index_alt.html                       4bSKM9WWT08  https://img.youtube.com/vi/4bSKM9WWT08/maxresdefault.jpg  https://www.youtube.com/watch?v=4bSKM9WWT08
index_alt.html                       8IFsdfk3mlk  https://img.youtube.com/vi/8IFsdfk3mlk/maxresdefault.jpg  https://www.youtube.com/watch?v=8IFsdfk3mlk
index_alt.html                       2WGq2Rbs1Qg  https://img.youtube.com/vi/2WGq2Rbs1Qg/maxresdefault.jpg  https://www.youtube.com/watch?v=2WGq2Rbs1Qg
index_alt.html                       LFVhB54UqvQ  https://img.youtube.com/vi/LFVhB54UqvQ/maxresdefault.jpg  https://www.youtube.com/watch?v=LFVhB54UqvQ
index_alt.html                       4-CrrtYjrbM  https://img.youtube.com/vi/4-CrrtYjrbM/maxresdefault.jpg  https://www.youtube.com/watch?v=4-CrrtYjrbM
index_alt.html                       QWBKEmWWL38  https://img.youtube.com/vi/QWBKEmWWL38/maxresdefault.jpg  https://www.youtube.com/watch?v=QWBKEmWWL38
